data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND854326AAB,Purnia_Central_H_2 (Bihar),IND852131AAA,Supaul_SadrHsptl_D (Bihar),2018-09-19 21:00:27.400100,2018-09-20 01:11:12.801109,250.0,True,44,2018-09-20 00:09:18,44.73839560845308,53.0,35.0,49.8004,1.5142857142857142,28.0,18.0,25.5055,1.5555555555555556
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND854326AAB,Purnia_Central_H_2 (Bihar),IND852131AAA,Supaul_SadrHsptl_D (Bihar),2018-09-19 21:00:27.400100,2018-09-20 01:11:12.801109,250.0,True,66,2018-09-19 23:07:18,67.4602072696517,115.0,60.0,81.8249,1.9166666666666667,62.0,25.0,32.0245,2.48
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND854326AAB,Purnia_Central_H_2 (Bihar),IND852131AAA,Supaul_SadrHsptl_D (Bihar),2018-09-19 21:00:27.400100,2018-09-20 01:11:12.801109,250.0,True,88,2018-09-19 22:35:17,88.31534433612829,148.0,85.0,112.8595,1.741176470588235,32.0,24.0,31.0346,1.3333333333333333
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND854326AAB,Purnia_Central_H_2 (Bihar),IND852131AAA,Supaul_SadrHsptl_D (Bihar),2018-09-19 21:00:27.400100,2018-09-20 01:11:12.801109,250.0,False,98,2018-09-19 21:05:18,98.1734881437534,237.0,95.0,134.25420000000005,2.494736842105264,89.0,11.0,15.642,8.090909090909092
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852131AAA,Supaul_SadrHsptl_D (Bihar),IND852201AAA,Saharsa_Gangjala_D (Bihar),2018-09-20 01:11:12.801109,2018-09-20 03:21:43.699142,130.0,True,22,2018-09-20 01:47:18,24.18436822760249,60.0,30.0,31.2674,2.0,60.0,30.0,31.2674,2.0
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852131AAA,Supaul_SadrHsptl_D (Bihar),IND852201AAA,Saharsa_Gangjala_D (Bihar),2018-09-20 01:11:12.801109,2018-09-20 03:21:43.699142,130.0,False,27,2018-09-20 01:11:12.801109,27.26242415170576,96.0,33.0,36.0427,2.909090909090909,36.0,3.0,4.7753000000000005,12.0
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852201AAA,Saharsa_Gangjala_D (Bihar),IND852113AAA,Madhepura_Krishnpr_D (Bihar),2018-09-20 03:21:43.699142,2018-09-20 04:44:47.547971,83.0,False,18,2018-09-20 03:41:20,18.592784005924464,54.0,17.0,22.4158,3.176470588235294,54.0,17.0,22.4158,3.176470588235294
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852113AAA,Madhepura_Krishnpr_D (Bihar),IND852139AAB,Triveninganj_Central_D_1 (Bihar),2018-09-20 04:44:47.547971,2018-09-20 07:11:34.000113,146.0,False,21,2018-09-20 05:17:20,21.829083811860237,86.0,24.0,34.6795,3.583333333333333,86.0,24.0,34.6795,3.583333333333333
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852139AAB,Triveninganj_Central_D_1 (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),2018-09-20 07:11:34.000113,2018-09-20 12:43:22.587380,331.0,True,22,2018-09-20 10:01:24,22.748212227362824,26.0,16.0,23.6432,1.625,26.0,16.0,23.6432,1.625
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852139AAB,Triveninganj_Central_D_1 (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),2018-09-20 07:11:34.000113,2018-09-20 12:43:22.587380,331.0,True,44,2018-09-20 08:47:26,44.12293729069389,100.0,44.0,62.651300000000006,2.272727272727273,73.0,27.0,39.0081,2.703703703703704
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852139AAB,Triveninganj_Central_D_1 (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),2018-09-20 07:11:34.000113,2018-09-20 12:43:22.587380,331.0,True,66,2018-09-20 07:49:25,67.57213577514867,158.0,69.0,98.4895,2.289855072463768,58.0,25.0,35.8381,2.32
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND852139AAB,Triveninganj_Central_D_1 (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),2018-09-20 07:11:34.000113,2018-09-20 12:43:22.587380,331.0,False,75,2018-09-20 07:37:24,75.10427595323758,170.0,75.0,106.876,2.2666666666666666,12.0,5.0,8.3866,2.4
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),2018-10-01 01:18:55.622696,2018-10-01 02:30:49.080264,71.0,True,9,2018-10-01 02:08:30,9.482679908092754,14.0,7.0,11.0,2.0,14.0,7.0,11.0,2.0
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),2018-10-01 01:18:55.622696,2018-10-01 02:30:49.080264,71.0,True,18,2018-10-01 01:47:30,18.050487243010128,35.0,19.0,22.9438,1.8421052631578947,21.0,11.0,11.9439,1.9090909090909087
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),2018-10-01 01:18:55.622696,2018-10-01 02:30:49.080264,71.0,False,19,2018-10-01 01:41:28,19.75097353411769,42.0,21.0,23.3078,2.0,6.0,9.0,4.1736,0.6666666666666666
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),2018-10-01 02:30:49.080264,2018-10-01 04:28:00.286704,117.0,True,9,2018-10-01 03:44:30,9.349817729792058,27.0,10.0,10.6515,2.7,27.0,10.0,10.6515,2.7
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),2018-10-01 02:30:49.080264,2018-10-01 04:28:00.286704,117.0,True,18,2018-10-01 03:23:31,18.31193698651654,47.0,19.0,20.9742,2.473684210526316,20.0,9.0,10.3227,2.2222222222222223
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),2018-10-01 02:30:49.080264,2018-10-01 04:28:00.286704,117.0,True,27,2018-10-01 03:08:28,27.05832813854098,63.0,28.0,30.1491,2.25,15.0,8.0,9.1749,1.875
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),2018-10-01 02:30:49.080264,2018-10-01 04:28:00.286704,117.0,True,36,2018-10-01 02:50:37,36.23198965568304,80.0,36.0,40.7544,2.2222222222222223,17.0,7.0,10.6053,2.4285714285714284
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),2018-10-01 02:30:49.080264,2018-10-01 04:28:00.286704,117.0,False,38,2018-10-01 02:47:31,38.70119306375325,83.0,37.0,42.7166,2.2432432432432434,3.0,1.0,1.9621,3.0
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,True,9,2018-10-01 06:56:29,9.946499829249165,30.0,13.0,12.1393,2.3076923076923075,30.0,13.0,12.1393,2.3076923076923075
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,True,18,2018-10-01 06:44:35,18.15483262920606,42.0,19.0,21.2819,2.210526315789474,11.0,6.0,9.1427,1.8333333333333333
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,True,27,2018-10-01 06:26:31,28.035118925040106,60.0,27.0,32.2547,2.2222222222222223,18.0,7.0,10.9727,2.571428571428572
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,True,36,2018-10-01 06:08:30,37.514869547508965,78.0,36.0,42.5823,2.1666666666666665,18.0,8.0,10.3277,2.25
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,True,45,2018-10-01 05:56:29,45.02943813852667,90.0,43.0,50.2516,2.0930232558139537,12.0,7.0,7.6692,1.7142857142857142
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,True,54,2018-10-01 05:32:29,54.051461578131565,114.0,53.0,60.469,2.150943396226415,24.0,9.0,10.2174,2.6666666666666665
test,2018-10-01 01:18:55.622696,thanos::sroute:727a00e4-2906-4258-9e0a-d5924339e42a,Carting,trip-153835673562246389,IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-01 04:28:00.286704,2018-10-01 07:35:12.649148,187.0,False,59,2018-10-01 04:53:30,59.9126510876959,153.0,60.0,67.6514,2.55,38.0,7.0,7.1824,5.428571428571429
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND834002AAB,Ranchi_Hub (Jharkhand),IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),2018-09-25 15:06:59.975279,2018-09-25 19:12:54.363065,245.0,True,22,2018-09-25 17:41:49,22.01202008228873,30.0,19.0,26.865,1.5789473684210529,30.0,19.0,26.865,1.5789473684210529
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND834002AAB,Ranchi_Hub (Jharkhand),IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),2018-09-25 15:06:59.975279,2018-09-25 19:12:54.363065,245.0,False,33,2018-09-25 17:02:49,33.03651895752529,69.0,32.0,44.1297,2.15625,39.0,12.0,17.2647,3.25
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),2018-09-25 19:12:54.363065,2018-09-26 00:45:13.136832,332.0,True,22,2018-09-25 20:29:49,22.06298596105007,30.0,18.0,24.6683,1.6666666666666667,30.0,18.0,24.6683,1.6666666666666667
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),2018-09-25 19:12:54.363065,2018-09-26 00:45:13.136832,332.0,True,44,2018-09-25 20:02:49,44.20274700266221,57.0,36.0,50.0601,1.5833333333333333,27.0,17.0,25.3918,1.588235294117647
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),2018-09-25 19:12:54.363065,2018-09-26 00:45:13.136832,332.0,False,43,2018-09-25 19:47:19,43.49001844833964,72.0,37.0,48.9721,1.945945945945946,15.0,6.0,6.1514,2.5
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),2018-09-26 00:45:13.136832,2018-09-26 03:15:43.970231,150.0,True,22,2018-09-26 02:08:50,22.1290244990886,39.0,18.0,26.6548,2.1666666666666665,39.0,18.0,26.6548,2.1666666666666665
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),2018-09-26 00:45:13.136832,2018-09-26 03:15:43.970231,150.0,True,44,2018-09-26 01:35:49,44.28334405261847,72.0,36.0,51.1473,2.0,33.0,17.0,24.4925,1.9411764705882355
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),2018-09-26 00:45:13.136832,2018-09-26 03:15:43.970231,150.0,False,51,2018-09-26 01:17:49,51.38393641807761,90.0,41.0,58.1837,2.1951219512195124,18.0,5.0,7.0364,3.6
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,22,2018-09-27 04:23:50,23.31207907794957,33.0,22.0,28.2252,1.5,33.0,22.0,28.2252,1.5
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,44,2018-09-27 03:59:49,46.79747324343301,57.0,40.0,52.6196,1.425,24.0,18.0,24.3944,1.3333333333333333
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,66,2018-09-27 03:26:53,66.3946525239498,89.0,61.0,80.5603,1.459016393442623,32.0,20.0,27.9407,1.6
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,88,2018-09-27 02:29:52,88.61464698247582,146.0,78.0,104.7524,1.871794871794872,57.0,17.0,24.1921,3.3529411764705883
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,110,2018-09-27 02:08:51,110.132914578555,167.0,98.0,132.6354,1.7040816326530612,21.0,19.0,27.883,1.105263157894737
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,132,2018-09-27 01:14:51,132.58774002268802,221.0,123.0,163.3906,1.7967479674796747,54.0,30.0,37.3571,1.8
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,154,2018-09-27 00:50:52,154.29505825817827,245.0,142.0,187.9572,1.7253521126760565,23.0,18.0,24.5666,1.2777777777777777
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,176,2018-09-27 00:08:49,176.07180076916066,288.0,239.0,316.8591,1.205020920502092,42.0,97.0,128.902,0.4329896907216495
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,198,2018-09-26 23:41:49,198.04244410849992,315.0,178.0,237.1134,1.7696629213483146,27.0,24.0,32.2667,1.125
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,220,2018-09-26 23:11:50,221.8867058370452,345.0,200.0,266.1365,1.725,29.0,21.0,29.0232,1.380952380952381
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,242,2018-09-26 22:38:50,245.28220390518368,378.0,215.0,290.5643,1.758139534883721,33.0,20.0,27.4441,1.65
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,264,2018-09-26 22:14:48,264.00163029387227,402.0,229.0,309.7192,1.755458515283843,24.0,13.0,19.1548,1.8461538461538465
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,286,2018-09-26 21:47:50,286.2664508608319,429.0,245.0,332.9807,1.7510204081632652,26.0,16.0,23.2615,1.625
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,308,2018-09-26 21:08:48,309.82672374226337,468.0,262.0,357.1491,1.786259541984733,39.0,17.0,24.1684,2.294117647058824
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,330,2018-09-26 20:35:49,331.4756016282797,501.0,278.0,379.958,1.8021582733812949,32.0,16.0,22.8089,2.0
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,352,2018-09-26 20:11:49,352.40014682954234,525.0,294.0,401.8815,1.7857142857142858,24.0,15.0,21.9236,1.6
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,374,2018-09-26 19:38:50,374.1220372219706,558.0,315.0,431.7276,1.7714285714285714,32.0,21.0,29.846,1.5238095238095235
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,396,2018-09-26 18:59:50,396.8838925275566,597.0,346.0,453.8842,1.7254335260115607,39.0,37.0,53.2372,1.054054054054054
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,418,2018-09-26 18:35:50,418.0773716410501,621.0,353.0,458.1768,1.7592067988668556,24.0,31.0,45.1037,0.7741935483870968
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,440,2018-09-26 18:08:48,440.1138959704876,648.0,371.0,483.5275,1.7466307277628033,27.0,17.0,25.3507,1.588235294117647
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,462,2018-09-26 17:41:50,462.8071492403277,675.0,387.0,506.9242,1.744186046511628,26.0,16.0,23.3967,1.625
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,484,2018-09-26 17:17:49,484.6285103171813,699.0,404.0,529.812,1.7301980198019802,24.0,16.0,22.8879,1.5
training,2018-09-25 15:06:59.975279,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153788801997503817,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 03:15:43.970231,2018-09-27 05:06:51.391690,1551.0,True,506,2018-09-26 16:56:48,506.8155454797591,720.0,420.0,552.5712,1.7142857142857142,21.0,16.0,22.7591,1.3125
